StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RelevantIDDuplicate,Q_DuplicateRespondent,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Consent form ,pid ,age ,gender ,residence ,citizen ,marital_status ,income ,education ,race ,politic_aff ,hhsize ,life_ladder_pre ,personal_thresh_pre,others_average_pre ,similar_average_pre ,poor_focused_pre ,confidence_pre ,Ncorrect_a_believe ,Ncorrect_a_similar ,Ncorrect_p_believe ,Ncorrect_p_similar ,life_ladder_post ,redis_tax _1,redis_tax _2,redis_tax _3,bonus _1,bonus _2,bonus _3,bonus _4,Deservingness _1,Deservingness _2,Deservingness _3,income_thresh_post ,others_average_post ,similar_average_pos ,poor_focus_post ,confidence_post ,Comprehension check ,Q15,PROLIFIC_PID,actual_average,actual_poor,treatment,Othersbeliefpre_DO,Othersbelief-post_DO
1/8/25 17:46,1/8/25 17:51,IP Address,137.118.100.103,100,280,TRUE,1/8/25 17:51,R_6HoHbuqVfOUzYbg,,,,,35.6104,-76.8613,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",610e97f2daaed7842b3c929f,42,Female,Yes,Yes,Married,"$3,334–$4,166/month",Some undergraduate,White/Caucasian,Strong Republican,6,6,15000,10000,6000,4000,Moderately confident,Somewhat believable,Very relevant,,,6,7,0 - Not at all supportive,2,0,0,0,10,Agree,Disagree,Somewhat agree,17000,14000,8000,3000,Slightly confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,610e97f2daaed7842b3c929f,13592.22,8832.47,Normcorrection-average,similar_average_pre |others_average_pre |poor_focused_pre ,others_average_post |similar_average_pos |poor_focus_post 
1/8/25 18:04,1/8/25 18:12,IP Address,47.158.97.239,100,511,TRUE,1/8/25 18:12,R_3ELlie2WbAdLVJQ,,,,,33.6719,-116.3032,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",65006385ae3b0aa61a642e29,24,Female,Yes,Yes,Single,"$5,834–$6,666/month",Completed undergraduate,Black/African,Lean Democrat,3,8,10000,10000,10000,8000,Moderately confident,,,,,8,10 - Completely supportive,0 - Not at all supportive,10 - Completely supportive,0,0,0,10,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,10000,10000,10000,8000,Moderately confident,,Thailand,65006385ae3b0aa61a642e29,13592.22,8832.47,Normcorrection-control_p,similar_average_pre |others_average_pre |poor_focused_pre ,poor_focus_post |others_average_post |similar_average_pos 
1/8/25 18:06,1/8/25 18:13,IP Address,172.59.216.150,100,401,TRUE,1/8/25 18:13,R_3pDPjUbT2O9BaBU,,,,,35.0502,-80.9908,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",65c266bb091c0f2811ab8d80,53,Female,Yes,Yes,Divorced,"$5,834–$6,666/month",Completed graduate (Master’s or PhD),White/Caucasian,Strong Democrat,2,8,13000,15000,16000,10000,Slightly confident,,,Somewhat believable,Very relevant,8,9,3,9,5,5,0,0,Agree,Agree,Neither agree nor disagree,12000,10000,16000,8800,Slightly confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,65c266bb091c0f2811ab8d80,13592.22,8832.47,Normcorrection-lowincome,poor_focused_pre |others_average_pre |similar_average_pre ,similar_average_pos |poor_focus_post |others_average_post 
1/8/25 18:05,1/8/25 18:13,IP Address,89.47.125.96,100,500,TRUE,1/8/25 18:13,R_7Ivec2AXqqAxPiA,,,,,47.2997,-96.5153,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67e978d387c6a40f27ef42d7,31,Male,Yes,Yes,Cohabiting,"$12,500/month or more",Completed graduate (Master’s or PhD),Black/African,Strong Republican,5,6,14000,8000,10000,5000,Slightly confident,Somewhat believable,Very relevant,,,6,6,3,5,4,2,2,2,Agree,Somewhat agree,Somewhat agree,14000,8000,10000,7000,Slightly confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,67e978d387c6a40f27ef42d7,13592.22,8832.47,Normcorrection-average,others_average_pre |poor_focused_pre |similar_average_pre ,similar_average_pos |others_average_post |poor_focus_post 
1/8/25 18:11,1/8/25 18:15,IP Address,67.187.93.233,100,225,TRUE,1/8/25 18:15,R_6odymyUlOYkwRPJ,,,,,36.0758,-87.4,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5ee5f7f771f86b333ba269de,28,Male,Yes,Yes,Single,"$1,667–$2,499/month",Some graduate,White/Caucasian,Lean Democrat,5,7,5000,4500,5000,4000,Moderately confident,Somewhat believable,Very relevant,,,6,9,2,9,1,1,1,7,Agree,Disagree,Neither agree nor disagree,9000,10000,10000,8000,Moderately confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,5ee5f7f771f86b333ba269de,13592.22,8832.47,Normcorrection-average,poor_focused_pre |others_average_pre |similar_average_pre ,similar_average_pos |poor_focus_post |others_average_post 
1/8/25 18:05,1/8/25 18:15,IP Address,172.58.125.74,100,644,TRUE,1/8/25 18:15,R_1jvqwPHJQYk08fF,,,,,42.4248,-83.1951,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66cac2b3c4bcc10c0bbbc1f5,42,Female,Yes,Yes,Single,"$1,000–$1,666/month",Some undergraduate,White/Caucasian,Lean Republican,1,3,1200,3500,3000,1700,Slightly confident,,,,,3,9,4,5,4,1,1,4,Strongly agree,Somewhat agree,Agree,3000,4000,4000,2500,Slightly confident,,Thailand,66cac2b3c4bcc10c0bbbc1f5,13592.22,8832.47,Normcorrection-control_p,poor_focused_pre |similar_average_pre |others_average_pre ,others_average_post |poor_focus_post |similar_average_pos 
1/8/25 18:12,1/8/25 18:15,IP Address,69.243.38.135,100,228,TRUE,1/8/25 18:15,R_66YqoT13hLIrWbT,,,,,39.3093,-76.475,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",609371fc24c531563322d57c,29,Male,Yes,Yes,Single,"$4,167–$4,999/month",High school graduate or GED equivalent,White/Caucasian,Lean Republican,3,4,7000,7000,8000,4000,Moderately confident,,,,,4,3,2,3,0,0,0,10,Somewhat agree,Somewhat disagree,Agree,7000,7000,8000,4000,Very confident,,Thailand,609371fc24c531563322d57c,13592.22,8832.47,Normcorrection-control_p,poor_focused_pre |similar_average_pre |others_average_pre ,others_average_post |similar_average_pos |poor_focus_post 
1/8/25 18:02,1/8/25 18:16,IP Address,73.15.8.158,100,852,TRUE,1/8/25 18:16,R_3n15CgYrzWDWJOC,,,,,38.0194,-122.1341,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67337b9fcd8ebffe61234019,33,Male,Yes,Yes,Single,"$1,667–$2,499/month",Some undergraduate,White/Caucasian,Lean Republican,3,4,4175,8500,5000,3500,Moderately confident,,,,,4,10 - Completely supportive,7,9,0,0,0,10,Strongly agree,Agree,Somewhat agree,4175,8500,5000,3500,Moderately confident,,Thailand,67337b9fcd8ebffe61234019,13592.22,8832.47,Normcorrection-control_p,others_average_pre |similar_average_pre |poor_focused_pre ,poor_focus_post |others_average_post |similar_average_pos 
1/8/25 18:08,1/8/25 18:16,IP Address,24.1.226.108,100,507,TRUE,1/8/25 18:16,R_7aRbkL5JIGybgyH,,,,,41.9025,-87.6726,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66df60b31b27c09b0b79baf2,26,Female,Yes,Yes,Cohabiting,"$12,500/month or more",Completed graduate (Master’s or PhD),White/Caucasian,Lean Democrat,2,0 - Not at all satisfied,5000,7000,10000,6000,Slightly confident,Somewhat unbelievable,Very relevant,,,1,7,5,6,10,0,0,0,Agree,Neither agree nor disagree,Somewhat agree,6000,7000,10000,6000,Not at all confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,66df60b31b27c09b0b79baf2,13592.22,8832.47,Normcorrection-average,similar_average_pre |poor_focused_pre |others_average_pre ,others_average_post |poor_focus_post |similar_average_pos 
1/8/25 18:13,1/8/25 18:17,IP Address,138.88.183.21,100,251,TRUE,1/8/25 18:17,R_77D07QcMzhAYmtP,,,,,38.4555,-77.4326,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",677a65107fe9865f12a62499,35,Female,Yes,Yes,Married,"$6,667–$7,499/month",Completed graduate (Master’s or PhD),White/Caucasian,Lean Democrat,4,8,10000,6000,8000,5000,Not at all confident,Extremely unbelievable,Not at all relevant,,,8,10 - Completely supportive,10 - Completely supportive,6,0,0,0,10,Somewhat agree,Somewhat agree,Strongly agree,10000,10000,13000,5000,Slightly confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,677a65107fe9865f12a62499,13592.22,8832.47,Normcorrection-average,others_average_pre |poor_focused_pre |similar_average_pre ,poor_focus_post |others_average_post |similar_average_pos 
1/8/25 18:12,1/8/25 18:17,IP Address,185.145.52.173,100,320,TRUE,1/8/25 18:17,R_1U2Q7rxABONcZ0k,,,,,40.7126,-74.0066,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67f2cc226edbc1557a94e6ca,32,Female,Yes,Yes,Single,"$6,667–$7,499/month",Completed graduate (Master’s or PhD),White/Caucasian,Lean Republican,3,7,10000,15000,12000,15000,Very confident,,,,,7,3,0 - Not at all supportive,10 - Completely supportive,2,3,2,3,Agree,Strongly agree,Strongly agree,10000,15000,12000,15000,Very confident,,Thailand,67f2cc226edbc1557a94e6ca,13592.22,8832.47,Normcorrection-control_a,poor_focused_pre |similar_average_pre |others_average_pre ,poor_focus_post |similar_average_pos |others_average_post 
1/8/25 18:08,1/8/25 18:17,IP Address,140.233.204.90,100,588,TRUE,1/8/25 18:17,R_72W7AEQH1fZxaCe,,,,,37.751,-97.822,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6554ea27378d1f1b846788b3,42,Female,Yes,Yes,Married,"$5,834–$6,666/month",High school graduate or GED equivalent,Black/African,Strong Democrat,4,6,9000,9000,9000,5000,Slightly confident,,,Somewhat believable,Very relevant,6,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,5,0,0,5,Strongly agree,Neither agree nor disagree,Agree,9000,9000,9000,8500,Slightly confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,6554ea27378d1f1b846788b3,13592.22,8832.47,Normcorrection-lowincome,others_average_pre |poor_focused_pre |similar_average_pre ,similar_average_pos |poor_focus_post |others_average_post 
1/8/25 18:11,1/8/25 18:18,IP Address,107.115.147.48,100,426,TRUE,1/8/25 18:18,R_6uySli2zy1VoADu,,,,,33.5226,-86.8033,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",678219b9844620b574ebebac,32,Female,Yes,Yes,Cohabiting,"$2,500–$3,333/month",Other,Hispanic/Latinx,No political affiliation,4,8,10000,10000,20000,5000,Slightly confident,,,,,8,9,8,9,5,0,0,5,Somewhat agree,Neither agree nor disagree,Somewhat agree,10000,10000,20000,5000,Slightly confident,,Thailand,678219b9844620b574ebebac,13592.22,8832.47,Normcorrection-control_p,others_average_pre |poor_focused_pre |similar_average_pre ,poor_focus_post |similar_average_pos |others_average_post 
1/8/25 18:04,1/8/25 18:18,IP Address,89.42.82.19,100,857,TRUE,1/8/25 18:18,R_10TyBNriWEah1lm,,,,,34.7784,-96.6752,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67eaa46b7bb6cbefdcbde74c,51,Female,Yes,Yes,Cohabiting,"$7,500–$8,333/month",Completed graduate (Master’s or PhD),White/Caucasian,Strong Republican,5,7,5000,7500,8000,4000,Very confident,,,,,7,6,2,5,2,2,3,3,Agree,Disagree,Somewhat disagree,7000,8000,7500,8000,Very confident,,Thailand,67eaa46b7bb6cbefdcbde74c,13592.22,8832.47,Normcorrection-control_a,poor_focused_pre |similar_average_pre |others_average_pre ,poor_focus_post |similar_average_pos |others_average_post 
1/8/25 18:10,1/8/25 18:18,IP Address,172.59.222.203,100,517,TRUE,1/8/25 18:18,R_1pyhxPCQhidXjvz,,,,,35.2135,-80.8218,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",612547f89bad5437aaecfa66,32,Male,Yes,Yes,Married,"$4,167–$4,999/month",Completed undergraduate,White/Caucasian,Lean Republican,2,4,6900,4500,6900,4000,Not at all confident,Extremely unbelievable,Not at all relevant,,,4,1,0 - Not at all supportive,0 - Not at all supportive,0,0,0,10,Somewhat disagree,Neither agree nor disagree,Strongly agree,6900,80000,6900,5000,Not at all confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,612547f89bad5437aaecfa66,13592.22,8832.47,Normcorrection-average,poor_focused_pre |similar_average_pre |others_average_pre ,others_average_post |poor_focus_post |similar_average_pos 
1/8/25 18:12,1/8/25 18:19,IP Address,72.23.79.78,100,416,TRUE,1/8/25 18:19,R_6UWPRCPhF1VsYsQ,,,,,39.7537,-76.5914,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",663535092da8dabd3868c8d9,35,Female,Yes,Yes,Married,"$4,167–$4,999/month",Completed undergraduate,White/Caucasian,Lean Republican,4,7,5500,3000,7000,3500,Not at all confident,,,Somewhat unbelievable,Moderately relevant,8,7,0 - Not at all supportive,5,5,0,0,5,Somewhat agree,Neither agree nor disagree,Agree,5500,6000,7800,8500,Not at all confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,663535092da8dabd3868c8d9,13592.22,8832.47,Normcorrection-lowincome,others_average_pre |poor_focused_pre |similar_average_pre ,poor_focus_post |others_average_post |similar_average_pos 
1/8/25 18:14,1/8/25 18:19,IP Address,73.118.192.45,100,307,TRUE,1/8/25 18:19,R_7SJn1RMDziH4WWd,,,,,47.1771,-122.1865,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",60023df907eaeb22b2f70789,26,Female,Yes,Yes,Single,"Less than $1,000/month",Some graduate,Asian,No political affiliation,4,4,10000,12000,15000,7000,Not at all confident,,,Somewhat believable,Extremely relevant,4,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,4,0,0,6,Strongly agree,Somewhat agree,Strongly disagree,10000,13000,16000,9000,Not at all confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,60023df907eaeb22b2f70789,13592.22,8832.47,Normcorrection-lowincome,poor_focused_pre |others_average_pre |similar_average_pre ,others_average_post |similar_average_pos |poor_focus_post 
1/8/25 18:13,1/8/25 18:20,IP Address,172.59.214.236,100,453,TRUE,1/8/25 18:20,R_5sacC2yskVHKna1,,,,,40.7964,-74.0203,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67db78c86b4bd2d085ff5699,37,Female,Yes,Yes,Married,"$12,500/month or more",Completed graduate (Master’s or PhD),White/Caucasian,Lean Republican,4,7,30000,15000,20500,7000,Slightly confident,,,,,7,5,6,7,5,2,2,1,Neither agree nor disagree,Somewhat agree,Somewhat agree,30000,15000,25000,7000,Slightly confident,,Thailand,67db78c86b4bd2d085ff5699,13592.22,8832.47,Normcorrection-control_p,others_average_pre |similar_average_pre |poor_focused_pre ,similar_average_pos |others_average_post |poor_focus_post 
1/8/25 18:16,1/8/25 18:20,IP Address,68.134.36.96,100,268,TRUE,1/8/25 18:20,R_1Rwu6qyW45wVhlo,,,,,39.2126,-76.7136,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",665d92a608fef982937744df,51,Male,Yes,Yes,Married,"$8,334–$12,499/month",Completed graduate (Master’s or PhD),White/Caucasian,Strong Democrat,4,8,20000,8000,25000,5000,Slightly confident,,,,,8,6,2,2,0,7,0,3,Somewhat agree,Somewhat disagree,Agree,20000,8000,25000,4000,Slightly confident,,Thailand,665d92a608fef982937744df,13592.22,8832.47,Normcorrection-control_p,similar_average_pre |poor_focused_pre |others_average_pre ,others_average_post |similar_average_pos |poor_focus_post 
1/8/25 18:09,1/8/25 18:20,IP Address,35.151.79.52,100,701,TRUE,1/8/25 18:20,R_3zjqVPFdrCUATo5,,,,,39.5473,-119.7951,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5e38e49a8445881060c60eaf,53,Female,Yes,Yes,Married,"$4,167–$4,999/month",Completed undergraduate,White/Caucasian,Independent,3,2,6000,5000,6000,5000,Very confident,,,Extremely unbelievable,Moderately relevant,2,8,0 - Not at all supportive,4,3,2,1,4,Agree,Somewhat disagree,Disagree,9900,8900,9900,9900,Very confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,5e38e49a8445881060c60eaf,13592.22,8832.47,Normcorrection-lowincome,poor_focused_pre |others_average_pre |similar_average_pre ,similar_average_pos |others_average_post |poor_focus_post 
1/8/25 18:17,1/8/25 18:21,IP Address,66.31.245.154,100,227,TRUE,1/8/25 18:21,R_6X90Wy10GSJbncl,,,,,42.375,-70.9756,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",60ff7e97902ab66cddff45d3,22,Non-binary / third gender,Yes,Yes,Single,"$5,000–$5,833/month",Some graduate,White/Caucasian,No political affiliation,3,3,8000,8000,8000,5000,Not at all confident,,,,,3,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,8,0,0,2,Strongly agree,Strongly agree,Somewhat disagree,8000,7500,8000,5000,Not at all confident,,Thailand,60ff7e97902ab66cddff45d3,13592.22,8832.47,Normcorrection-control_a,others_average_pre |similar_average_pre |poor_focused_pre ,poor_focus_post |similar_average_pos |others_average_post 
