StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RelevantIDDuplicate,Q_DuplicateRespondent,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Consent form ,pid ,age ,gender ,residence ,citizen ,marital_status ,income ,education ,race ,politic_aff ,hhsize ,life_ladder_pre ,personal_threshold,others_average ,similar_average ,poor_focused ,confidence ,life_ladder_post ,redis_tax _1,redis_tax _2,redis_tax _3,bonus _1,bonus _2,bonus _3,bonus _4,Q15,PROLIFIC_PID,actual_average,actual_poor,treatment,Othersbelief_DO
30/7/25 0:13,30/7/25 0:21,IP Address,107.221.72.114,100,430,TRUE,30/7/25 0:21,R_12WcumJy1s1hhFn,,,,,33.9339,-117.8854,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",667f8a768415858efef4a729,49,Female,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,Asian,Strong Democrat,3,4,13500,18000,17000,10000,Moderately confident,4,10 - Completely supportive,3,7,4,5,0,1,Thailand,667f8a768415858efef4a729,13592.22,8832.47,Normcorrection-control_a,poor_focused |others_average |similar_average 
30/7/25 1:02,30/7/25 1:07,IP Address,24.154.79.50,100,308,TRUE,30/7/25 1:07,R_7LXDEgFTQtKwTi2,,,,,41.2325,-80.234,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",672c7f537c4a19882d6f9e15,33,Male,Yes,Yes,Married,"$6,667–$7,499/month",Completed graduate (Master’s or PhD),White/Caucasian,Strong Democrat,4,8,2000,7000,6000,5000,Very confident,8,8,7,6,2,2,2,4,Thailand,672c7f537c4a19882d6f9e15,13592.22,8832.47,Normcorrection-control_a,others_average |similar_average |poor_focused 
30/7/25 1:04,30/7/25 1:07,IP Address,68.205.229.201,100,201,TRUE,30/7/25 1:07,R_3mdwdcfmgoWVMke,,,,,28.5978,-81.3024,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",670a8f1dcaf4a756dfd468a8,56,Male,Yes,Yes,Married,"$5,834–$6,666/month",Completed undergraduate,White/Caucasian,Independent,2,5,8000,10000,9000,5000,Moderately confident,4,8,3,7,3,3,3,1,Thailand,670a8f1dcaf4a756dfd468a8,13592.22,8832.47,Normcorrection-lowincome,poor_focused |others_average |similar_average 
30/7/25 1:05,30/7/25 1:07,IP Address,47.185.24.167,100,159,TRUE,30/7/25 1:07,R_5lDDSG9pt5XqR33,,,,,32.9321,-97.2834,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",677168d70ec2f9f7f9f6ac05,73,Male,Yes,Yes,Married,"$1,667–$2,499/month",Some undergraduate,White/Caucasian,Independent,2,8,4000,6000,5000,4000,Slightly confident,8,10 - Completely supportive,0 - Not at all supportive,3,10,0,0,0,Thailand,677168d70ec2f9f7f9f6ac05,13592.22,8832.47,Normcorrection-control_p,others_average |similar_average |poor_focused 
30/7/25 1:04,30/7/25 1:07,IP Address,72.75.233.160,100,180,TRUE,30/7/25 1:07,R_1EKcMpdTU0OUZkR,,,,,42.9685,-78.7492,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",63ed15bed4665c62d9e6dbb2,26,Male,Yes,Yes,Cohabiting,"$1,667–$2,499/month",Some graduate,"White/Caucasian,Other",Independent,4,10 - Completely satisfied,2500,2000,1500,1000,Not at all confident,8,Don't know/prefer not to answer,Don't know/prefer not to answer,Don't know/prefer not to answer,5,0,0,5,Thailand,63ed15bed4665c62d9e6dbb2,13592.22,8832.47,Normcorrection-lowincome,similar_average |others_average |poor_focused 
30/7/25 1:03,30/7/25 1:08,IP Address,35.145.233.124,100,269,TRUE,30/7/25 1:08,R_1Bsapd9Ho92TVki,,,,,28.1131,-81.6241,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66ca41de318c12cd9f59b13a,68,Female,Yes,Yes,Cohabiting,"$3,334–$4,166/month",Completed undergraduate,White/Caucasian,Independent,2,8,6000,80000,8000,5000,Slightly confident,8,10 - Completely supportive,1,3,0,0,0,10,Thailand,66ca41de318c12cd9f59b13a,13592.22,8832.47,Normcorrection-control_p,poor_focused |others_average |similar_average 
30/7/25 1:04,30/7/25 1:08,IP Address,70.176.228.107,100,232,TRUE,30/7/25 1:08,R_5uL24nPBy0sh77J,,,,,33.7147,-112.2401,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",668491159c41d8e5e6f6772b,52,Female,Yes,Yes,Married,"$12,500/month or more",Completed graduate (Master’s or PhD),White/Caucasian,Independent,2,5,3000,5000,5000,3500,Slightly confident,7,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,0,0,10,0,Thailand,668491159c41d8e5e6f6772b,13592.22,8832.47,Normcorrection-average,others_average |similar_average |poor_focused 
30/7/25 1:04,30/7/25 1:08,IP Address,71.73.237.52,100,228,TRUE,30/7/25 1:08,R_6Vsomb34esuq8Xn,,,,,38.2406,-85.8156,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67d5e3d6a8a6bc7b6665a542,65,Male,Yes,Yes,Single,"$1,667–$2,499/month",Some undergraduate,White/Caucasian,Independent,1,7,7000,20000,5000,10000,Slightly confident,7,7,2,3,10,0,0,0,Thailand,67d5e3d6a8a6bc7b6665a542,13592.22,8832.47,Normcorrection-control_a,poor_focused |similar_average |others_average 
30/7/25 1:04,30/7/25 1:08,IP Address,134.228.31.227,100,232,TRUE,30/7/25 1:08,R_6n1m4Aqkj0DrUoa,,,,,41.6432,-83.6753,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67e44d005c4d1291ac3cf780,55,Female,Yes,Yes,Married,"$12,500/month or more",Completed undergraduate,White/Caucasian,Strong Republican,2,8,15000,10000,20000,5000,Moderately confident,8,0 - Not at all supportive,Don't know/prefer not to answer,1,0,0,0,10,Thailand,67e44d005c4d1291ac3cf780,13592.22,8832.47,Normcorrection-control_p,poor_focused |others_average |similar_average 
30/7/25 1:05,30/7/25 1:08,IP Address,172.56.97.254,100,166,TRUE,30/7/25 1:08,R_3019fOpmPCw4GKA,,,,,27.935,-82.3772,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",664aa55ce849bcd782008c64,30,Male,Yes,Yes,Single,"$1,667–$2,499/month",High school graduate or GED equivalent,White/Caucasian,Strong Republican,3,8,1500,2500,1800,1500,Slightly confident,4,10 - Completely supportive,10 - Completely supportive,2,2,2,4,2,Thailand,664aa55ce849bcd782008c64,13592.22,8832.47,Normcorrection-average,similar_average |others_average |poor_focused 
30/7/25 1:03,30/7/25 1:08,IP Address,158.120.202.41,100,289,TRUE,30/7/25 1:08,R_3erFkXbYz2V1fb3,,,,,34.7659,-88.5267,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67758b914f06b14a31669644,33,Female,Yes,Yes,Married,"$3,334–$4,166/month",Some undergraduate,White/Caucasian,Strong Republican,2,10 - Completely satisfied,6500,7500,6500,8500,Moderately confident,10 - Completely satisfied,0 - Not at all supportive,5,2,0,0,0,10,Thailand,67758b914f06b14a31669644,13592.22,8832.47,Normcorrection-lowincome,others_average |similar_average |poor_focused 
30/7/25 1:05,30/7/25 1:08,IP Address,67.11.14.158,100,202,TRUE,30/7/25 1:08,R_7IzJDXyRv041aZE,,,,,29.7229,-98.0742,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",678aa64ac933281b1ffdd807,54,Male,Yes,Yes,Single,"Less than $1,000/month",Completed graduate (Master’s or PhD),White/Caucasian,Lean Republican,2,9,7000,30000,20000,10000,Not at all confident,9,5,5,4,0,0,0,10,Thailand,678aa64ac933281b1ffdd807,13592.22,8832.47,Normcorrection-lowincome,poor_focused |others_average |similar_average 
30/7/25 1:05,30/7/25 1:08,IP Address,172.59.74.136,100,203,TRUE,30/7/25 1:08,R_7iVRwGL2q5UksCJ,,,,,39.1344,-94.6809,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66b2be331315bce01546e031,43,Female,Yes,Yes,Single,"$1,000–$1,666/month",Completed undergraduate,White/Caucasian,Strong Democrat,4,5,3000,10000,5000,5000,Not at all confident,5,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,0,0,0,10,Thailand,66b2be331315bce01546e031,13592.22,8832.47,Normcorrection-control_p,others_average |similar_average |poor_focused 
30/7/25 1:05,30/7/25 1:08,IP Address,47.4.224.207,100,206,TRUE,30/7/25 1:08,R_7iqDymztAEncmJb,,,,,34.0014,-84.0144,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5e3bb7770e53243ce0376fe1,39,Male,Yes,Yes,Single,"$5,000–$5,833/month",Some undergraduate,White/Caucasian,Independent,3,3,7500,8300,8300,5000,Not at all confident,3,9,3,10 - Completely supportive,0,0,0,10,Thailand,5e3bb7770e53243ce0376fe1,13592.22,8832.47,Normcorrection-control_a,similar_average |others_average |poor_focused 
30/7/25 1:03,30/7/25 1:08,IP Address,173.189.220.253,100,330,TRUE,30/7/25 1:09,R_3pQoZZToXtlMpLz,,,,,38.5189,-82.7018,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",664a08c5a2c484ea3a7a7065,52,Female,Yes,Yes,Married,"$1,000–$1,666/month",Some undergraduate,White/Caucasian,Strong Republican,3,5,3000,7000,7000,5000,Moderately confident,5,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,5,0,0,5,Thailand,664a08c5a2c484ea3a7a7065,13592.22,8832.47,Normcorrection-control_p,poor_focused |similar_average |others_average 
30/7/25 1:05,30/7/25 1:09,IP Address,75.143.212.43,100,221,TRUE,30/7/25 1:09,R_5oihumXRjR9xjXa,,,,,47.4953,-111.2493,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6629515d8dd4df4d04ab8885,55,Female,Yes,Yes,Single,"$5,000–$5,833/month",Completed undergraduate,White/Caucasian,Strong Democrat,4,8,9000,7500,9000,7000,Moderately confident,8,9,9,10 - Completely supportive,2,2,3,3,Thailand,6629515d8dd4df4d04ab8885,13592.22,8832.47,Normcorrection-control_a,poor_focused |others_average |similar_average 
30/7/25 1:05,30/7/25 1:09,IP Address,174.216.190.165,100,226,TRUE,30/7/25 1:09,R_5EzEjdhPBWJnemf,,,,,38.8078,-77.0523,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",674bea1eb044fbe75795fef1,47,Female,Yes,Yes,Single,"$12,500/month or more",Completed undergraduate,White/Caucasian,Independent,3,6,10000,20000,10000,8000,Not at all confident,6,10 - Completely supportive,5,6,8,0,0,2,Thailand,674bea1eb044fbe75795fef1,13592.22,8832.47,Normcorrection-average,similar_average |others_average |poor_focused 
30/7/25 1:04,30/7/25 1:09,IP Address,104.6.182.158,100,311,TRUE,30/7/25 1:09,R_7S7e4HkgilIkUht,,,,,32.8285,-97.0951,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66f0c81ea46a554aeb92cd04,69,Female,Yes,Yes,Married,"Less than $1,000/month",Some undergraduate,White/Caucasian,Strong Democrat,2,8,1000,2500,2500,1000,Moderately confident,8,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,10,0,0,0,Thailand,66f0c81ea46a554aeb92cd04,13592.22,8832.47,Normcorrection-control_a,others_average |similar_average |poor_focused 
30/7/25 1:06,30/7/25 1:09,IP Address,172.56.219.52,100,171,TRUE,30/7/25 1:09,R_7Hi58I0VMW8P283,,,,,39.9945,-75.1648,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5c3164e528d82100018160c8,46,Male,Yes,Yes,Single,"$1,667–$2,499/month",Completed undergraduate,White/Caucasian,No political affiliation,1,1,5000,10000,5000,4000,Not at all confident,1,8,0 - Not at all supportive,0 - Not at all supportive,0,0,0,10,Thailand,5c3164e528d82100018160c8,13592.22,8832.47,Normcorrection-control_p,others_average |similar_average |poor_focused 
30/7/25 1:05,30/7/25 1:09,IP Address,76.34.106.147,100,264,TRUE,30/7/25 1:09,R_5DtJqPey6sAObd0,,,,,41.0413,-83.6461,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6332517a492e9ac48804f991,68,Male,Yes,Yes,Widowed,"$2,500–$3,333/month",Some undergraduate,White/Caucasian,Lean Democrat,1,3,7000,5000,4000,1000,Slightly confident,3,10 - Completely supportive,2,9,10,0,0,0,Thailand,6332517a492e9ac48804f991,13592.22,8832.47,Normcorrection-lowincome,poor_focused |others_average |similar_average 
30/7/25 1:04,30/7/25 1:09,IP Address,66.229.94.170,100,315,TRUE,30/7/25 1:09,R_6PeqzsmHnVGUWqo,,,,,26.0168,-80.1537,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",60e9e8092cfc1f464753dd71,62,Male,Yes,Yes,Single,"$6,667–$7,499/month",Completed undergraduate,White/Caucasian,Strong Democrat,1,4,10000,8000,7000,5000,Very confident,3,10 - Completely supportive,0 - Not at all supportive,10 - Completely supportive,0,0,0,10,Thailand,60e9e8092cfc1f464753dd71,13592.22,8832.47,Normcorrection-lowincome,poor_focused |others_average |similar_average 
30/7/25 1:04,30/7/25 1:09,IP Address,69.1.216.9,100,292,TRUE,30/7/25 1:09,R_3ORrMndWujhY7BL,,,,,33.3725,-112.5768,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6110b901d3037af4edb435c5,57,Female,Yes,Yes,Separated,"$2,500–$3,333/month",Completed undergraduate,White/Caucasian,Strong Democrat,1,8,10000,15000,8000,5000,Slightly confident,8,10 - Completely supportive,8,10 - Completely supportive,5,0,0,5,Thailand,6110b901d3037af4edb435c5,13592.22,8832.47,Normcorrection-lowincome,poor_focused |others_average |similar_average 
30/7/25 1:05,30/7/25 1:09,IP Address,70.59.200.13,100,255,TRUE,30/7/25 1:09,R_6rw9fHKO7HqX6FT,,,,,38.8129,-104.766,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66b799c39798fd79dd188ed0,56,Female,Yes,Yes,Married,"Less than $1,000/month",Some high school,"White/Caucasian,Native American",Independent,2,2,5000,5000,5000,5000,Extremely confident,2,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,2,2,1,5,Thailand,66b799c39798fd79dd188ed0,13592.22,8832.47,Normcorrection-average,poor_focused |others_average |similar_average 
30/7/25 1:06,30/7/25 1:09,IP Address,107.12.137.166,100,193,TRUE,30/7/25 1:09,R_1JgdclahlRcgmrY,,,,,34.7419,-77.4576,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67acedc1ca320fb054920d13,26,Female,Yes,Yes,Cohabiting,"$3,334–$4,166/month",Completed undergraduate,White/Caucasian,Lean Republican,3,8,6000,8000,7000,4000,Slightly confident,8,7,4,5,0,0,0,10,Thailand,67acedc1ca320fb054920d13,13592.22,8832.47,Normcorrection-control_a,poor_focused |similar_average |others_average 
30/7/25 1:07,30/7/25 1:09,IP Address,74.134.9.150,100,145,TRUE,30/7/25 1:09,R_7AVCM28dFrM3og9,,,,,38.0936,-84.5009,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",673ead8d8389b11c02a060e9,25,Male,Yes,Yes,Single,"$5,000–$5,833/month",Completed undergraduate,Asian,Lean Republican,1,6,8333,6000,9000,5000,Not at all confident,6,10 - Completely supportive,8,10 - Completely supportive,10,0,0,0,Thailand,673ead8d8389b11c02a060e9,13592.22,8832.47,Normcorrection-lowincome,others_average |poor_focused |similar_average 
30/7/25 1:06,30/7/25 1:09,IP Address,76.133.116.55,100,202,TRUE,30/7/25 1:09,R_3PCXHSYN4Y3BcCB,,,,,38.5463,-122.8047,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67de239c06b421f44e118eaf,50,Male,Yes,Yes,Divorced,"$1,000–$1,666/month",Some undergraduate,White/Caucasian,Independent,2,0 - Not at all satisfied,10000,15000,15000,5000,Not at all confident,0 - Not at all satisfied,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,5,0,0,5,Thailand,67de239c06b421f44e118eaf,13592.22,8832.47,Normcorrection-lowincome,others_average |similar_average |poor_focused 
30/7/25 1:06,30/7/25 1:09,IP Address,99.11.164.146,100,195,TRUE,30/7/25 1:09,R_6VyvpL2PmLepqkp,,,,,33.8519,-83.412,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",63a9a8f2f098b7e45bd03721,71,Male,Yes,Yes,Married,"$12,500/month or more",Completed graduate (Master’s or PhD),White/Caucasian,Independent,2,10 - Completely satisfied,15000,12500,10000,8000,Not at all confident,10 - Completely satisfied,10 - Completely supportive,2,10 - Completely supportive,10,0,0,0,Thailand,63a9a8f2f098b7e45bd03721,13592.22,8832.47,Normcorrection-average,similar_average |poor_focused |others_average 
30/7/25 1:02,30/7/25 1:09,IP Address,107.77.224.197,100,452,TRUE,30/7/25 1:09,R_1dFMQhFnqAR0hPo,,,,,40.7126,-74.0066,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",676a9ff29f682327702b7b06,30,Male,Yes,Yes,Married,"$6,667–$7,499/month",Completed graduate (Master’s or PhD),Asian,Strong Republican,3,8,5500,6500,6500,4500,Very confident,8,7,8,7,2,3,3,2,Thailand,676a9ff29f682327702b7b06,13592.22,8832.47,Normcorrection-lowincome,poor_focused |others_average |similar_average 
